Table 1
OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
100113,2.1111E+11,2.1111E+11,21,111,12409,3,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",31140,"Louisville/Jefferson County, KY-IN",1252890,646247,607669,203.1596896,2.0370924,201.1225972,201.1225972,1231,485,436,0.579,25,0.05733945,110,0.252293578,301,0.690366972,454,109,211,134,0.240088106,116,10,1,4,101,0,10,1,4,71,0,0,30,0,25,46,45,0.215517241,2.411464484,6.120644906,0.576762639,0.049720917,0.004972092,0.019888367,0.502181264,0,0.049720917,0.004972092,0.019888367,0.353018512,0,0,0.149162752,0,2.988227123,0,0.266055046,0.352703253,0.303802046,0.632900554,0.48984986,0.383300962,0.439218841,0.484620172,0.65276909,0.172234595,0.407017544,3.913793103,0.054269489,16.4389068,0,1.862944862,14.57596194,80.64812321,0,22.2749709,6.3642774,79.5534675,6.3642774,356.74,0,0,6,19.0928322,0.004874086,60666,58444,34999,18056,0.000931675,0.44141273,0.001114692,0.59610579,0.000859394,0.130574769,0.000796177,0.106257393,7,8,12,17,12.16666667,4453.132065,822177.8185
100114,2.1111E+11,2.1111E+11,21,111,12501,2,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",31140,"Louisville/Jefferson County, KY-IN",1252890,646247,607669,257.1629004,0.548562,256.6143384,256.6143384,2071,1017,944,0.653,69,0.07309322,519,0.549788136,356,0.377118644,900,246,370,284,0.273333333,1115,98,21,47,527,422,98,21,47,204,422,0,323,0,485,397,233,0.434977578,3.963145654,8.070476548,4.345041695,0.381896041,0.081834866,0.183154224,2.053665447,1.644491117,0.381896041,0.081834866,0.183154224,0.79496727,1.644491117,0,1.258698177,0,8.30818735,0,1.181144068,0.710770467,0.710770467,0.814506475,0.701822899,0.730660116,0.686547933,0.756895318,0.487826528,0.699937225,0.893300248,0.807174888,0.824626179,16.52501602,0.112801592,3.463835331,12.9483791,79.01039407,4.988029928,52.37431425,0,47.38628432,12.47007482,312.48,0,0,7.67,19.12909478,0.003703525,86858,73998,92631,55755,0.001333917,0.631988707,0.001411351,0.754750467,0.002274538,0.345589058,0.00245851,0.328111483,17,16,12,18,15.5,5443.374904,1040722.954
100115,2.1111E+11,2.1111E+11,21,111,12408,2,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",31140,"Louisville/Jefferson County, KY-IN",1252890,646247,607669,158.462759,0.2344979,158.2282611,158.2282611,1054,375,364,0.647,3,0.008241758,110,0.302197802,251,0.68956044,481,90,188,203,0.187110187,8,0,0,7,1,0,0,0,7,1,0,0,0,0,2,6,0,0.25,2.369993814,6.661262613,0.050559868,0,0,0.044239885,0.006319984,0,0,0,0.044239885,0.006319984,0,0,0,0,2.420553682,0,0.021978022,0.543564443,0.234100463,0.543564443,0.181188148,0.101895739,0.037923505,0.027996662,0,0.015065913,0.032719836,60.125,0,17.25209723,0,2.073170215,15.17892702,86.32794107,0,32.35831554,4.044789442,84.94057829,4.044789442,1166.77,0,0,1.67,6.754798369,0.00158444,58450,55849,14679,6120,0.000897643,0.425288862,0.001065198,0.569637812,0.00036044,0.054764623,0.000269861,0.036015465,1,2,13,13,9.166666667,4280.174172,641289.902
100116,2.1111E+11,2.1111E+11,21,111,12601,1,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",31140,"Louisville/Jefferson County, KY-IN",1252890,646247,607669,286.0268985,0,286.0268985,261.03987,1913,830,774,0.68,33,0.042635659,488,0.630490956,253,0.326873385,796,213,315,268,0.26758794,661,116,98,59,277,111,116,10,59,58,111,0,219,88,217,224,220,0.328290469,3.179590918,7.328382442,2.532180237,0.444376562,0.375421578,0.226019113,1.061140584,0.4252224,0.444376562,0.038308324,0.226019113,0.222188281,0.4252224,0,0.838952303,0.337113254,5.711771156,0,0.854005168,0.912208609,0.912208609,0.890092431,0.832935122,0.762552215,0.760640387,0.832025144,0.619751519,0.513597514,0.907343857,1.204236006,0.81526994,17.43911548,0,3.874119834,13.56499565,123.857442,0,62.65145024,6.712655383,76.07676101,24.61306974,610.21,0,0,10,22.37551794,0.005227392,95179,77673,98815,63464,0.001461706,0.692533252,0.001481444,0.79223402,0.002426385,0.368660414,0.002798438,0.373478023,18,20,16,15,16.66666667,4547.82823,1157535.858
100117,2.1158E+11,2.1158E+11,21,157,950500,1,,,,,0,0,0,14816.71201,194.6394345,14622.07257,11872.21388,1411,605,584,0.634,0,0,160,0.273972603,424,0.726027397,421,77,179,165,0.182897862,17,0,0,17,0,0,0,0,17,0,0,0,0,0,5,7,5,0.294117647,0.050959325,0.118848937,0.001431915,0,0,0.001431915,0,0,0,0,0.001431915,0,0,0,0,0,0.052391239,0,0.029109589,0,0,0,0,0.185722993,0.018347185,0,0,0,0,24.76470588,4.7766E-11,2.12393962,0.322233539,1.774385718,0.027320363,1.532630883,0.656541674,2.100933356,0.131308335,0,0,-99999,0,0,-99999,-99999,-99999,3960,4296,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,3,1,2,1,1.666666667,48114.18873,59962417.71
100118,2.1158E+11,2.1158E+11,21,157,950300,2,,,,,0,0,0,9811.798615,3619.236882,6192.561733,5963.22697,1463,908,703,0.598,7,0.009957326,158,0.224751067,538,0.765291607,648,165,210,273,0.25462963,29,9,2,7,6,5,9,2,7,4,5,0,2,0,7,9,13,0.24137931,0.15226655,0.245336964,0.004863139,0.00150925,0.000335389,0.001173861,0.001006167,0.000838472,0.00150925,0.000335389,0.001173861,0.000670778,0.000838472,0,0.000335389,0,0.157129689,0,0.041251778,0.944239403,0.944239403,0.921656789,0.794149413,0.126653759,0.198048511,0.213144141,1.0204E-05,0,0,22.34482759,5.37105E-10,3.498833919,0.024688902,3.382170919,0.091974098,9.719118289,0.103349797,12.71202507,1.240197568,0,0,-99999,0,0,-99999,-99999,-99999,2103,2618,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,2,19,5,1,5.5,28574.42724,39707800.75
100119,2.1158E+11,2.1158E+11,21,157,950500,4,,,,,0,0,0,8432.603047,58.8799764,8373.72307,7518.55616,932,516,360,0.633,48,0.133333333,78,0.216666667,234,0.65,459,106,200,153,0.230936819,64,0,14,19,31,0,0,4,19,5,0,20,6,10,28,31,5,0.4375,0.068630198,0.123959971,0.008512273,0,0.00186206,0.002527081,0.004123132,0,0,0.000532017,0.002527081,0.000665021,0,0.002660085,0.000798026,0.001330043,0.077142471,0,0.177777778,0.950400272,0.648749113,0.897692658,0.773500619,0.419784765,0.323138598,0.334544891,0.060565214,0,0,7.171875,0.002087319,2.256970492,0.142066165,1.698725717,0.416178611,3.466080709,0.382147818,2.369316472,0.764295636,1.452161708,0.152859127,-99999,0,0,-99999,-99999,-99999,4730,5033,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,8,18,3,1,5.666666667,37437.43313,34126272.42
100120,2.1158E+11,2.1158E+11,21,157,950100,1,,,,,0,0,0,6505.763454,185.7828763,6319.980578,6319.980578,1338,594,577,0.515,15,0.025996534,185,0.320623917,377,0.653379549,580,151,208,221,0.260344828,340,103,0,113,87,37,103,0,113,20,37,0,67,0,65,154,121,0.191176471,0.093987631,0.211709511,0.053797634,0.016297518,0,0.017879802,0.013765865,0.005854448,0.016297518,0,0.017879802,0.003164567,0.005854448,0,0.010601298,0,0.147785264,0,0.589254766,0.95076071,0.8189407,0.904657428,0.700183166,0.713329559,0.728577325,0.770319441,0.938132289,0,0,1.705882353,0.493672788,4.455033904,1.426664526,2.837415447,0.190953931,5.133180332,2.632919484,7.088629379,0.405064536,0,0,-99999,0,0,-99999,-99999,-99999,8340,7798,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,17,15,4,1,7,24731.59599,26328466.96
100121,2.1158E+11,2.1158E+11,21,157,950600,3,,,,,0,0,0,16318.68835,8125.063622,8193.624729,7379.68662,1246,839,544,0.497,32,0.058823529,133,0.244485294,379,0.696691176,380,94,154,132,0.247368421,65,10,0,19,4,32,10,0,19,4,32,0,0,0,34,22,9,0.523076923,0.113690465,0.168841858,0.008807962,0.001355071,0,0.002574635,0.000542028,0.004336227,0.001355071,0,0.002574635,0.000542028,0.004336227,0,0,0,0.122498427,0,0.119485294,0.84249234,0.725683402,0.84249234,0.56166156,0.288476951,0.390458338,0.417482764,0.090367731,0,0,5.846153846,0.007858545,3.672365411,0.286995081,3.306575971,0.078794358,7.449928696,1.01542361,10.46667413,0.468657051,0,0,-99999,0,0,-99999,-99999,-99999,3640,4106,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,5,10,5,1,4.5,38668.12427,66040824.57
100122,2.1158E+11,2.1158E+11,21,157,950100,4,,,,,0,0,0,2356.410834,49.1474487,2307.263386,2239.79741,1388,790,635,0.555,33,0.051968504,220,0.346456693,382,0.601574803,680,143,254,283,0.210294118,695,76,40,160,128,291,76,40,160,92,291,0,36,0,312,206,177,0.448920863,0.352710471,0.619698904,0.310295921,0.03393164,0.017858758,0.071435032,0.057148026,0.129922465,0.03393164,0.017858758,0.071435032,0.041075143,0.129922465,0,0.016072882,0,0.663006392,0,1.094488189,0.882655951,0.882655951,0.853910631,0.735775653,0.800588701,0.698523143,0.745195771,0.535625005,0,0,0.978417266,0.978648507,10.4354522,3.596792155,1.413689742,5.424970305,23.03182217,5.270312906,4.438158237,0.55476978,22.19079118,4.715543127,-99999,0,0,-99999,-99999,-99999,7074,6673,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,19,17,7,1,8.666666667,13488.96405,9536260.932
100123,2.1158E+11,2.1158E+11,21,157,950500,2,,,,,0,0,0,23037.03021,147.6825273,22889.34768,22889.34768,1540,622,622,0.688,14,0.022508039,74,0.118971061,534,0.8585209,671,158,284,229,0.235469449,126,20,0,66,40,0,20,0,66,40,0,0,0,0,34,48,44,0.26984127,0.027174213,0.067280205,0.005504744,0.000873769,0,0.002883437,0.001747538,0,0.000873769,0,0.002883437,0.001747538,0,0,0,0,0.032678957,0,0.202572347,0.905792662,0.618299682,0.905792662,0.478549134,0.447989264,0.379184546,0.3788708,0.062291008,0,0,5.325396825,0.0132283,2.513410197,0.726266026,1.767309594,0.019834577,1.417295087,1.03454237,1.873360508,0.167763628,0,0,-99999,0,0,-99999,-99999,-99999,6152,6809,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,9,8,2,1,3.833333333,39472.84978,93229591.7
100124,2.1158E+11,2.1158E+11,21,157,950200,2,,,,,0,0,0,5146.952894,30.4496388,5116.503255,5116.503255,1437,665,636,0.545,53,0.083333333,131,0.205974843,452,0.710691824,533,124,187,222,0.232645403,43,0,0,34,4,5,0,0,34,1,5,0,3,0,9,22,12,0.209302326,0.129971578,0.280855875,0.008404177,0,0,0.006645163,0.000781784,0.00097723,0,0,0.006645163,0.000195446,0.00097723,0,0.000586338,0,0.138375755,0,0.067610063,0.597857404,0.408101168,0.51152465,0.341016433,0.200263531,0.149459982,0.135184229,9.31375E-08,0,0,12.39534884,1.12477E-05,3.55085828,1.243723946,2.307134334,0,3.003426214,3.752562842,4.127819127,0.250170856,0,0,-99999,0,0,-99999,-99999,-99999,7149,7405,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,3,4,3,1,2.5,21875.66016,20829432.08
100125,2.1158E+11,2.1158E+11,21,157,950500,3,,,,,0,0,0,13626.28552,71.4146181,13554.8709,13554.8709,1512,700,649,0.542,15,0.023112481,207,0.318952234,427,0.657935285,773,200,284,289,0.258732212,298,20,0,158,26,94,20,0,158,25,94,0,1,0,71,149,78,0.238255034,0.051641953,0.111546618,0.021984717,0.001475484,0,0.011656326,0.00191813,0.006934776,0.001475484,0,0.011656326,0.001844355,0.006934776,0,7.37742E-05,0,0.07362667,0,0.459167951,0.789485762,0.680026021,0.688863603,0.533163917,0.600951952,0.597920764,0.608568295,0.760399374,0,0,2.593959732,0.203119718,3.426844467,1.011523956,2.148294651,0.26702586,2.849880334,1.605326983,3.399515963,0.377723996,0.236077497,0.047215499,-99999,0,0,-99999,-99999,-99999,4329,4803,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,13,9,3,1,5,34772.48389,55144820.48
100126,2.1158E+11,2.1158E+11,21,157,950600,2,,,,,0,0,0,12659.71705,2940.952571,9718.764477,9356.5959,1017,504,380,0.42,14,0.036842105,99,0.260526316,267,0.702631579,452,103,181,168,0.227876106,43,0,8,6,21,8,0,8,6,21,8,0,0,0,12,19,12,0.279069767,0.053865744,0.108693376,0.004595688,0,0.000855012,0.000641259,0.002244406,0.000855012,0,0.000855012,0.000641259,0.002244406,0.000855012,0,0,0,0.058461433,0,0.113157895,0.902103995,0.777030087,0.902103995,0.601402663,0.283224092,0.365495921,0.397696678,0.047154954,0,0,10.51162791,7.39865E-05,3.340884064,0.406852768,2.870075898,0.063955398,6.785850213,1.514595815,9.285130863,0.592667927,0,0,-99999,0,0,-99999,-99999,-99999,4767,5162,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,5,12,4,1,4.5,41344.59612,51233171.22
100127,2.1158E+11,2.1158E+11,21,157,950300,3,,,,,0,0,0,9689.134716,79.823184,9609.311532,9328.535166,2007,953,891,0.569,28,0.031425365,394,0.442199776,469,0.52637486,852,207,302,343,0.242957746,1701,188,16,154,1024,319,188,14,154,87,319,888,49,2,626,542,533,0.368018812,0.102159662,0.215146319,0.182343741,0.020153218,0.001715167,0.016508487,0.109770718,0.034196151,0.020153218,0.001500772,0.016508487,0.009326223,0.034196151,0.095191794,0.0052527,0.000214396,0.284503403,0,1.909090909,0.698504799,0.698504799,0.680856988,0.680856988,0.770889115,0.663081046,0.721851858,0.447626738,0,0,0.500881834,0.607065755,3.792830682,0.730806105,2.95336924,0.108655337,5.486078771,2.664082636,7.126421052,0.33301033,0.399612395,0.133204132,-99999,0,0,-99999,-99999,-99999,7184,6567,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,18,15,4,1,7.166666667,32507.27018,39211388.16
100128,2.1158E+11,2.1158E+11,21,157,950400,1,,,,,0,0,0,3417.705334,19.911318,3397.794016,2769.31056,1935,969,881,0.473,24,0.027241771,396,0.449489217,461,0.523269012,908,225,336,347,0.247797357,209,37,14,32,104,22,37,14,32,0,22,0,104,0,64,93,52,0.306220096,0.349906585,0.698729867,0.075470048,0.013360726,0.00505541,0.011555223,0.037554473,0.007944216,0.013360726,0.00505541,0.011555223,0,0.007944216,0,0.037554473,0,0.425376632,0,0.23723042,0.844521882,0.844521882,0.844521882,0.653639695,0.418225202,0.549582304,0.597100168,0.404975271,0,0,4.344497608,0.035277934,5.061354156,0.332472727,1.418524425,3.310357004,12.813961,1.318502528,5.274010112,0.376715008,11.67816525,1.130145024,-99999,0,0,-99999,-99999,-99999,7988,8228,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,8,14,5,1,5.666666667,22340.95284,13831257.67
100129,2.1158E+11,2.1158E+11,21,157,950200,1,,,,,0,0,0,11267.85587,93.5120298,11174.34384,10841.95171,1673,824,681,0.642,8,0.01174743,119,0.174743025,554,0.813509545,880,203,326,351,0.230681818,59,11,0,33,15,0,11,0,33,9,0,0,6,0,18,27,14,0.305084746,0.076001076,0.154308011,0.005441825,0.001014577,0,0.003043732,0.001383515,0,0.001014577,0,0.003043732,0.000830109,0,0,0.000553406,0,0.081442901,0,0.086637298,0.897779111,0.612829582,0.834899035,0.556599357,0.257338639,0.219285145,0.216948875,0.000168123,0,0,14.91525424,9.05069E-07,2.5422794,0.563389541,1.959051606,0.019838253,1.986436099,1.660947637,2.806428765,0.114548113,0,0,-99999,0,0,-99999,-99999,-99999,8149,8406,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,4,10,2,1,3.333333333,44473.11209,45600399.97
100130,2.1158E+11,2.1158E+11,21,157,950100,3,,,,,0,0,0,5052.048703,499.7419588,4552.306744,4552.30674,1165,555,480,0.601,129,0.26875,145,0.302083333,206,0.429166667,409,112,134,163,0.273838631,3100,75,49,2686,279,11,75,12,2686,179,11,0,100,37,300,431,2369,0.096774194,0.121916213,0.255914214,0.680973444,0.016475164,0.010763774,0.590030539,0.06128761,0.002416357,0.016475164,0.002636026,0.590030539,0.039320725,0.002416357,0,0.021966885,0.008127748,0.802889658,0,6.458333333,0.320939711,0.320939711,0.300145847,0.280871973,0.469562534,0.765461027,0.670385838,0.508701099,0,0,0.131935484,0.419763208,4.354964994,0.853572897,0.57010619,2.931285908,10.22047121,1.968232921,3.514701644,0.140588066,9.700576539,1.265292592,-99999,0,0,-99999,-99999,-99999,10378,7549,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,9,3,5,1,4,18682.06188,20445370.62
100131,2.1158E+11,2.1158E+11,21,157,950200,3,,,,,0,0,0,8508.80671,79.1597205,8429.646989,7995.64242,1622,683,660,0.549,6,0.009090909,122,0.184848485,532,0.806060606,727,170,254,303,0.233837689,168,21,0,48,99,0,21,0,48,80,0,0,19,0,80,45,43,0.476190476,0.085421529,0.202860498,0.021011445,0.002626431,0,0.00600327,0.012381744,0,0.002626431,0,0.00600327,0.01000545,0,0,0.002376294,0,0.106432974,0,0.254545455,0.846069873,0.577532536,0.878355925,0.585570617,0.499886092,0.448133106,0.471683205,0.367271376,0,0,4.327380952,0.035886972,3.880099657,1.432507981,2.440512584,0.007079092,3.190188158,3.79612575,4.327583355,0.30369006,0,0,-99999,0,0,-99999,-99999,-99999,7182,7542,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,10,11,3,1,4.833333333,30542.05869,34434670.44
100132,2.1158E+11,2.1158E+11,21,157,950600,4,,,,,0,0,0,10097.59818,1698.315335,8399.282847,7307.63864,1091,791,511,0.517,0,0,124,0.242661448,387,0.757338552,413,115,150,148,0.278450363,129,11,0,36,1,81,11,0,36,0,81,0,1,0,50,44,35,0.387596899,0.1082429,0.149295833,0.017652761,0.001505274,0,0.004926352,0.000136843,0.011084292,0.001505274,0,0.004926352,0,0.011084292,0,0.000136843,0,0.125895661,0,0.252446184,0.646315573,0.556705933,0.646315573,0.430877049,0.42446968,0.461358099,0.489545828,0.626008829,0,0,3.201550388,0.110631504,4.509338857,0.840620774,3.612733735,0.055984348,8.537719387,1.98112152,10.97236534,1.219151705,0,0,-99999,0,0,-99999,-99999,-99999,3173,3693,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,8,6,5,1,4.333333333,31733.13079,40864413.62
100133,2.1158E+11,2.1158E+11,21,157,950400,2,,,,,0,0,0,1285.608174,38.980025,1246.628148,1154.00809,1458,695,611,0.667,48,0.078559738,242,0.396072013,321,0.525368249,611,166,236,209,0.271685761,2433,828,713,176,504,212,828,357,176,97,212,0,407,356,544,1145,744,0.223592273,0.602248811,1.263422685,2.108304111,0.717499303,0.617846622,0.152511929,0.436738706,0.183707551,0.717499303,0.309356583,0.152511929,0.08405487,0.183707551,0,0.352683836,0.308490038,2.710552922,0,3.981996727,0.904203682,0.904203682,0.904381783,0.846306883,0.929007898,0.815967172,0.889268038,0.426512565,0,0,0.251130292,0.472900767,9.115063412,0.388794505,2.233584244,6.492684663,41.42604999,0,13.348006,8.214157536,25.6692423,7.187387844,-99999,0,0,-99999,-99999,-99999,8537,8390,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,20,20,9,1,10,11464.85168,5202784.552
100134,2.1148E+11,2.1148E+11,21,147,960400,1,,,,,0,0,0,5686.423344,49.4073979,5637.015946,1326.99514,329,222,205,0.675,26,0.126829268,140,0.682926829,39,0.190243902,157,40,72,45,0.25477707,86,6,11,66,3,0,6,11,66,2,0,0,1,0,16,52,18,0.186046512,0.167295262,0.247928564,0.064808075,0.004521494,0.008289405,0.049736429,0.002260747,0,0.004521494,0.008289405,0.049736429,0.001507165,0,0,0.000753582,0,0.232103337,0,0.419512195,0.554711318,0.477802322,0.491598433,0.380485404,0.518376043,0.339109732,0.26771393,0.008378794,0,0,1.825581395,0.437980279,2.551632249,0.059604989,1.46281042,1.029216839,4.467952591,0.340605742,4.768480391,0,1.930099206,0,-99999,0,0,-99999,-99999,-99999,1735,1904,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,11,5,4,1,4.333333333,29163.33218,23012641.84
100135,2.12179E+11,2.12179E+11,21,217,920400,4,,,15820,"Campbellsville, KY",36523,12896,13217,452.5031105,0.3807811,452.1223294,452.1223294,1587,584,584,0.556,78,0.133561644,161,0.275684932,345,0.590753425,387,116,166,105,0.299741602,986,65,352,181,303,85,65,77,181,40,85,236,27,275,226,451,309,0.229208925,1.291685816,3.510111969,2.18082571,0.143766401,0.778550355,0.400334131,0.670172607,0.188002216,0.143766401,0.17030789,0.400334131,0.088471631,0.188002216,0.521982624,0.059718351,0.608242465,3.472511526,0,1.688356164,0.889780273,0.889780273,0.878963429,0.878963429,0.870295184,0.784832534,0.835766318,0.551081165,0.766420521,0.56372906,0.392494929,0.544708183,18.72156566,0.805527587,2.853646754,15.06239132,93.46001569,1.4155461,11.3243688,11.3243688,90.59495039,14.155461,-99999,0,0,-99999,-99999,-99999,8088,6772,-99999,-99999,0.052768589,0.970948379,0.048391131,0.972988506,-99999,-99999,-99999,-99999,20,20,14,1,11.66666667,6459.325991,1831253.137
100136,2.1006E+11,2.1006E+11,21,5,950100,4,336,"Lexington-Fayette--Richmond--Frankfort, KY",23180,"Frankfort, KY",72510,38088,32604,893.7812093,4.7621112,889.0190981,889.0191,778,293,251,0.59,10,0.039840637,109,0.434262948,132,0.525896414,338,74,129,135,0.218934911,513,44,147,264,43,15,44,10,264,15,15,0,28,137,93,191,229,0.18128655,0.329576721,0.875121806,0.577040471,0.04949275,0.165350778,0.2969565,0.048367915,0.016872528,0.04949275,0.011248352,0.2969565,0.016872528,0.016872528,0,0.031495386,0.154102426,0.906617192,0,2.043824701,0.759119473,0.759119473,0.692310355,0.647853627,0.811215438,0.877786568,0.874570171,0.744707519,0.794732765,0.794359577,0.658869396,0.710966047,5.228406211,0.485921592,1.54060962,3.201874999,16.8023387,0,2.879578184,1.439789092,11.51831274,5.759156368,-99999,0,0,-99999,-99999,-99999,21315,20026,-99999,-99999,0.02073839,0.779227901,0.023676292,0.929841668,-99999,-99999,-99999,-99999,19,13,6,1,7.666666667,10449.52317,3617082.594
100137,2.1134E+11,2.1134E+11,21,133,950200,1,,,,,0,0,0,3803.784505,1.7002951,3802.08421,3802.08421,968,428,370,0.627,0,0,76,0.205405405,294,0.794594595,179,40,87,52,0.223463687,4,0,0,0,4,0,0,0,0,0,0,0,4,0,2,2,0,0.5,0.112569837,0.254597202,0.001052055,0,0,0,0.001052055,0,0,0,0,0,0,0,0.001052055,0,0.113621892,0,0.010810811,0,0,0,0,0.085367347,0.074357332,0.082780735,1.5E-14,0,0,44.75,0,2.11784752,0,0.257916429,1.859931091,4.939943189,0,1.851616011,0.168328728,5.049861849,0.168328728,-99999,0,0,-99999,-99999,-99999,1726,2090,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,1,1,4,1,2,18259.3487,15393709.73
100138,2.1134E+11,2.1134E+11,21,133,950200,4,,,,,0,0,0,2967.150113,14.2806503,2952.869463,2952.869463,769,393,342,0.502,6,0.01754386,155,0.453216374,181,0.529239766,195,41,91,63,0.21025641,45,10,7,25,3,0,10,7,25,1,0,0,2,0,7,20,18,0.155555556,0.133090882,0.260424651,0.015239414,0.003386536,0.002370575,0.008466341,0.001015961,0,0.003386536,0.002370575,0.008466341,0.000338654,0,0,0.000677307,0,0.148330295,0,0.131578947,0.815681463,0.70258977,0.728955669,0.564194216,0.305032312,0.228394124,0.216324284,0.000151205,0,0,4.333333333,0.035673993,4.070020272,0.617095611,2.468297315,0.984627346,9.82973354,1.950644982,8.669533253,0.433476663,4.118028295,0.866953325,-99999,0,0,-99999,-99999,-99999,1166,1446,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,5,10,5,1,4.5,17694.26418,12007885.05
100139,2.1134E+11,2.1134E+11,21,133,950600,2,,,,,0,0,0,13455.3615,69.3397194,13386.02178,13381.72693,560,301,272,0.827,31,0.113970588,47,0.172794118,194,0.713235294,257,62,106,89,0.241245136,34,0,1,0,33,0,0,1,0,5,0,0,28,0,6,25,3,0.176470588,0.02249336,0.041848111,0.002540778,0,7.47288E-05,0,0.002466049,0,0,7.47288E-05,0,0.000373644,0,0,0.002092406,0,0.025034138,0,0.125,0.191433255,0.082445815,0.496544654,0.262334885,0.330940761,0.319931218,0.356173907,0.147168169,0,0,7.558823529,0.001417552,2.402851523,0.268284155,2.013566222,0.121001146,2.375731977,1.004032431,3.012097294,0.143433204,0.334677477,0,-99999,0,0,-99999,-99999,-99999,887,1185,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,6,3,3,1,2.833333333,46421.48269,54453107.23
100140,2.1111E+11,2.1111E+11,21,111,12502,2,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",31140,"Louisville/Jefferson County, KY-IN",1252890,646247,607669,429.4580703,0.2765049,429.1815654,429.1815654,1563,922,808,0.696,221,0.273514851,266,0.329207921,321,0.397277228,970,225,387,358,0.231958763,1002,459,50,7,128,358,459,50,7,86,358,11,31,0,406,380,216,0.405189621,2.148274936,3.64181532,2.334676232,1.069477436,0.11650081,0.016310113,0.298242074,0.834145799,1.069477436,0.11650081,0.016310113,0.200381393,0.834145799,0.025630178,0.072230502,0,4.482951168,0,1.24009901,0.728503142,0.728503142,0.656467227,0.614312167,0.745896429,0.733680533,0.815075542,0.496598714,0.78128655,0.983772819,0.968063872,0.968568445,14.79063332,0,2.429832374,12.36080094,83.04401417,0,20.87694515,8.947262207,79.03414949,7.456051839,844.91,0,0,6,8.947262207,0.003838772,79819,70289,37424,21236,0.001225816,0.580772141,0.00134061,0.716920127,0.00091894,0.139621994,0.000936399,0.124971311,17,12,13,13,13.5,5638.941184,1737993.369
